Ticker,date,open,high,low,close,volume,Stock_exchange,IPO_Date,Headquarters,CEO,Products_and_Services,Primary_Competitors,Significant_Historical_Events
META,2020-02,203.44,218.77,192.47,181.82,317634511.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-03,194.03,197.24,166.8,137.1,649513169.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-04,161.62,209.69,204.71,150.83,541538950.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-05,201.6,240.9,225.09,198.76,509432028.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-06,224.59,245.19,227.07,207.11,548043739.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-07,228.5,255.85,253.67,226.9,516844579.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-08,252.65,304.67,293.2,247.43,574266263.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-09,294.71,303.6,261.9,244.13,499179596.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-10,265.35,285.24,263.11,254.82,454176190.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-11,264.6,297.38,276.97,257.34,356724889.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2020-12,279.16,291.78,273.16,264.63,363610072.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-01,274.78,286.79,258.33,244.61,452021869.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-02,259.52,276.6,257.62,254.04,315517591.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-03,260.82,299.705,294.53,253.5,497455263.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-04,298.4,331.81,325.08,296.04,421280404.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-05,326.17,333.78,328.73,298.19,353419284.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-06,330.15,358.14,347.71,323.48,344609593.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-07,346.82,377.5499,356.3,334.5,334221334.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-08,358.1,382.759,379.38,347.7,226135690.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-09,379.59,384.33,339.39,338.15,338133948.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-10,341.61,345.02,323.57,308.11,588382461.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-11,326.04,353.83,324.46,323.2,440274313.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2021-12,330.29,352.71,336.35,299.5,437947523.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-01,338.295,343.0854,313.26,289.01,426742200.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-02,314.555,328.0,211.03,190.22,1127891130.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-03,209.87,231.151,222.36,185.82,730939429.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-04,224.55,236.86,200.47,169.0,671047219.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-05,201.165,224.3,193.64,176.11,680370106.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-06,196.51,202.03,161.25,154.25,686376324.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-07,160.31,183.85,159.1,154.85,586548218.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-08,157.25,183.1,162.93,155.2301,551637733.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-09,163.58,171.39,135.68,134.1201,634744508.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-10,137.14,142.3901,93.16,92.6,1114165581.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-11,94.33,118.74,118.1,88.09,1063814422.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2022-12,119.198,124.67,120.34,112.46,653019661.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2023-01,122.82,153.19,148.97,122.28,548770812.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2023-02,148.03,197.16,174.94,147.06,772199855.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2023-03,174.59,212.17,211.94,171.43,690450690.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
META,2023-04,208.84,241.685,240.32,207.13,439810216.0,NASDAQ,2012-05-18,California,Mark Zuckerberg,"Social networking platform, photo and video sharing app, messaging services, virtual reality products, digital advertising and communication tools.","Twitter, Snap Inc., TikTok","Acquisition of Instagram (2012), WhatsApp (2014), Oculus VR (2014)"
